2.506265664160401	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
5.012531328320802	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
7.518796992481203	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
10.025062656641603	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
12.531328320802004	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
15.037593984962406	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
17.543859649122805	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
20.050125313283207	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
22.55639097744361	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
25.062656641604008	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
27.56892230576441	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
30.075187969924812	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
32.581453634085214	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
35.08771929824561	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
37.59398496240601	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
40.100250626566414	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
42.606516290726816	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
45.11278195488722	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
47.61904761904761	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
50.125313283208015	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
52.63157894736842	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
55.13784461152882	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
57.64411027568922	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
60.150375939849624	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
62.65664160401002	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
65.16290726817043	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
67.66917293233082	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
70.17543859649122	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
72.68170426065163	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
75.18796992481202	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
77.69423558897243	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
80.20050125313283	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
82.70676691729322	47.61904761904761	0.0	1.0	nan	nan	0.0	0.0	0.0	0
